partition,path,class,machine,interpreter,soname,needed
system,/system/lib/libvencoder.so,ELF32,ARM,,libvencoder.so,libcutils.so;libutils.so;libVE.so;libcdc_base.so;libMemAdapter.so;libvenc_base.so;libvenc_common.so;libvenc_h264.so;libvenc_h265.so;libvenc_jpeg.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libvibrator.so,ELF32,ARM,,libvibrator.so,libbinder.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libvibratorservice.so,ELF32,ARM,,libvibratorservice.so,libbinder.so;libhidlbase.so;liblog.so;libutils.so;android.hardware.vibrator-V2-cpp.so;android.hardware.vibrator@1.0.so;android.hardware.vibrator@1.1.so;android.hardware.vibrator@1.2.so;android.hardware.vibrator@1.3.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libvideoengine.so,ELF32,ARM,,libvideoengine.so,liblog.so;libcutils.so;libutils.so;libVE.so;libcdc_base.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libvintf.so,ELF32,ARM,,libvintf.so,libbase.so;libhidl-gen-utils.so;liblog.so;libselinux.so;libtinyxml2.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libvkjson.so,ELF32,ARM,,libvkjson.so,libvulkan.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libvndksupport.so,ELF32,ARM,,libvndksupport.so,libdl_android.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libvpx.so,ELF32,ARM,,libvpx.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libvulkan.so,ELF32,ARM,,libvulkan.so,android.hardware.configstore@1.0.so;android.hardware.configstore-utils.so;libziparchive.so;libhardware.so;libsync.so;libbase.so;libhidlbase.so;liblog.so;libui.so;libgraphicsenv.so;libutils.so;libcutils.so;libz.so;libnativebridge_lazy.so;libnativeloader_lazy.so;libnativewindow.so;libvndksupport.so;android.hardware.graphics.common@1.0.so;libSurfaceFlingerProp.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libwebviewchromium_loader.so,ELF32,ARM,,libwebviewchromium_loader.so,liblog.so;libnativeloader.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libwebviewchromium_plat_support.so,ELF32,ARM,,libwebviewchromium_plat_support.so,libandroidfw.so;libcutils.so;libhwui.so;liblog.so;libnativehelper.so;libui.so;libutils.so;libvulkan.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libwfds.so,ELF32,ARM,,libwfds.so,libcups.so;liblog.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libwifi-system-iface.so,ELF32,ARM,,libwifi-system-iface.so,libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libwilhelm.so,ELF32,ARM,,libwilhelm.so,framework-permission-aidl-cpp.so;liblog.so;libutils.so;libmedia.so;libmedia_codeclist.so;libaudioclient.so;libaudioclient_aidl_conversion.so;libaudiofoundation.so;libaudiomanager.so;libbinder.so;libdatasource.so;libstagefright.so;libstagefright_foundation.so;libgui.so;libandroid_runtime.so;libstagefright_http_support.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libxmetadata_retriever.so,ELF32,ARM,,libxmetadata_retriever.so,libcutils.so;liblog.so;libcdx_parser.so;libcdx_stream.so;libMemAdapter.so;libvdecoder.so;libvencoder.so;libcdx_base.so;libcdx_common.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libxml2.so,ELF32,ARM,,libxml2.so,libandroidicu.so;libc.so;libm.so;libdl.so
system,/system/lib/libxplayer.so,ELF32,ARM,,libxplayer.so,libutils.so;libcutils.so;liblog.so;libmedia.so;libcdx_playback.so;libcdx_parser.so;libMemAdapter.so;libcdx_base.so;libcdx_common.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libyuv.so,ELF32,ARM,,libyuv.so,libjpeg.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libz.so,ELF32,ARM,,libz.so,libc.so;libm.so;libdl.so
system,/system/lib/libzip.dylib.so,ELF32,ARM,,,libflate2.dylib.so;libcrc32fast.dylib.so;libstd.dylib.so;libc.so
system,/system/lib/libziparchive.so,ELF32,ARM,,libziparchive.so,liblog.so;libbase.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/media_permission-aidl-cpp.so,ELF32,ARM,,media_permission-aidl-cpp.so,libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/mediametricsservice-aidl-cpp.so,ELF32,ARM,,mediametricsservice-aidl-cpp.so,libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/netd_aidl_interface-V6-cpp.so,ELF32,ARM,,netd_aidl_interface-V6-cpp.so,libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/netd_aidl_interface-V7-cpp.so,ELF32,ARM,,netd_aidl_interface-V7-cpp.so,libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/netd_event_listener_interface-V1-cpp.so,ELF32,ARM,,netd_event_listener_interface-V1-cpp.so,libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/oemnetd_aidl_interface-cpp.so,ELF32,ARM,,oemnetd_aidl_interface-cpp.so,libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/pppol2tp-android.so,ELF32,ARM,,pppol2tp-android.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/pppopptp-android.so,ELF32,ARM,,pppopptp-android.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/server_configurable_flags.so,ELF32,ARM,,server_configurable_flags.so,libbase.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/service.incremental.so,ELF32,ARM,,service.incremental.so,libandroidfw.so;libbinder.so;libcrypto.so;libcutils.so;libincfs.so;liblog.so;libpermission.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/shared-file-region-aidl-cpp.so,ELF32,ARM,,shared-file-region-aidl-cpp.so,libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/slicer.so,ELF32,ARM,,slicer.so,libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/priv-app/BLEAutoPair/oat/arm/BLEAutoPair.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/ContactsProvider/oat/arm/ContactsProvider.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/DownloadProvider/oat/arm/DownloadProvider.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/DownloadProviderUi/oat/arm/DownloadProviderUi.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/ExternalStorageProvider/oat/arm/ExternalStorageProvider.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/FusedLocation/oat/arm/FusedLocation.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/GoogleServicesFramework/oat/arm/GoogleServicesFramework.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/InputDevices/oat/arm/InputDevices.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/MediaProviderLegacy/oat/arm/MediaProviderLegacy.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/MtpService/oat/arm/MtpService.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/MusicFX/oat/arm/MusicFX.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/NetworkPermissionConfig/oat/arm/NetworkPermissionConfig.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/NetworkStack/NetworkStack.apk!/lib/armeabi-v7a/libnativehelper_compat_libc++.so,ELF32,ARM,,libnativehelper_compat_libc++.so,liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/NetworkStack/NetworkStack.apk!/lib/armeabi-v7a/libnetworkstackutilsjni.so,ELF32,ARM,,libnetworkstackutilsjni.so,libnativehelper_compat_libc++.so;liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/NetworkStack/oat/arm/NetworkStack.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/PackageInstaller/oat/arm/PackageInstaller.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/arm64-v8a/libbrotli.so,ELF64,AArch64,,libbrotli.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/arm64-v8a/libconscrypt_jni.so,ELF64,AArch64,,libconscrypt_jni.so,liblog.so;libz.so;libdl.so;libc.so;libm.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/arm64-v8a/libcronet.98.0.4758.34.so,ELF64,AArch64,,libcronet.98.0.4758.34.so,libdl.so;libm.so;libandroid.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/arm64-v8a/libgame_sdk_device_info_jni.so,ELF64,AArch64,,libgame_sdk_device_info_jni.so,libEGL.so;libGLESv2.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/arm64-v8a/libmappedcountercacheversionjni.so,ELF64,AArch64,,libmappedcountercacheversionjni.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/arm64-v8a/libnnapi_device_enumeration_minimal.so,ELF64,AArch64,,libnnapi_device_enumeration_minimal.so,libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/arm64-v8a/libphonesky_data_loader.so,ELF64,AArch64,,libphonesky_data_loader.so,libdataloader.so;libincfs.so;liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/arm64-v8a/libtensorflowlite_jni.so,ELF64,AArch64,,libtensorflowlite_jni.so,libm.so;libdl.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libbrotli.so,ELF32,ARM,,libbrotli.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libconscrypt_jni.so,ELF32,ARM,,libconscrypt_jni.so,liblog.so;libz.so;libdl.so;libc.so;libm.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libcronet.98.0.4758.34.so,ELF32,ARM,,libcronet.98.0.4758.34.so,libdl.so;libm.so;libandroid.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libempty_armeabi-v7a.so,ELF32,ARM,/system/bin/linker,libempty_armeabi-v7a.so,libstdc++.so;libm.so;libc.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libgame_sdk_device_info_jni.so,ELF32,ARM,,libgame_sdk_device_info_jni.so,libEGL.so;libGLESv2.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libmappedcountercacheversionjni.so,ELF32,ARM,,libmappedcountercacheversionjni.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libnnapi_device_enumeration_minimal.so,ELF32,ARM,,libnnapi_device_enumeration_minimal.so,libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libphonesky_data_loader.so,ELF32,ARM,,libphonesky_data_loader.so,libdataloader.so;libincfs.so;liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/armeabi-v7a/libtensorflowlite_jni.so,ELF32,ARM,,libtensorflowlite_jni.so,libm.so;libdl.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libbrotli.so,ELF32,x86,,libbrotli.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libconscrypt_jni.so,ELF32,x86,,libconscrypt_jni.so,liblog.so;libz.so;libdl.so;libc.so;libm.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libcronet.98.0.4758.34.so,ELF32,x86,,libcronet.98.0.4758.34.so,libdl.so;libm.so;libandroid.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libempty_x86.so,ELF32,x86,,libempty_x86.so,libstdc++.so;libm.so;libc.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libgame_sdk_device_info_jni.so,ELF32,x86,,libgame_sdk_device_info_jni.so,libEGL.so;libGLESv2.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libmappedcountercacheversionjni.so,ELF32,x86,,libmappedcountercacheversionjni.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libnnapi_device_enumeration_minimal.so,ELF32,x86,,libnnapi_device_enumeration_minimal.so,libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libphonesky_data_loader.so,ELF32,x86,,libphonesky_data_loader.so,libdataloader.so;libincfs.so;liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86/libtensorflowlite_jni.so,ELF32,x86,,libtensorflowlite_jni.so,libm.so;libdl.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libbrotli.so,ELF64,x86-64,,libbrotli.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libconscrypt_jni.so,ELF64,x86-64,,libconscrypt_jni.so,liblog.so;libz.so;libdl.so;libc.so;libm.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libcronet.98.0.4758.34.so,ELF64,x86-64,,libcronet.98.0.4758.34.so,libdl.so;libm.so;libandroid.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libempty_x86_64.so,ELF64,x86-64,,libempty_x86_64.so,libstdc++.so;libm.so;libc.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libgame_sdk_device_info_jni.so,ELF64,x86-64,,libgame_sdk_device_info_jni.so,libEGL.so;libGLESv2.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libmappedcountercacheversionjni.so,ELF64,x86-64,,libmappedcountercacheversionjni.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libnnapi_device_enumeration_minimal.so,ELF64,x86-64,,libnnapi_device_enumeration_minimal.so,libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libphonesky_data_loader.so,ELF64,x86-64,,libphonesky_data_loader.so,libdataloader.so;libincfs.so;liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/PlayStore.apk!/lib/x86_64/libtensorflowlite_jni.so,ELF64,x86-64,,libtensorflowlite_jni.so,libm.so;libdl.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/lib/arm/libbrotli.so,ELF32,ARM,,libbrotli.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/lib/arm/libconscrypt_jni.so,ELF32,ARM,,libconscrypt_jni.so,liblog.so;libz.so;libdl.so;libc.so;libm.so
system,/system/priv-app/PlayStore/lib/arm/libcronet.98.0.4758.34.so,ELF32,ARM,,libcronet.98.0.4758.34.so,libdl.so;libm.so;libandroid.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/lib/arm/libempty_armeabi-v7a.so,ELF32,ARM,/system/bin/linker,libempty_armeabi-v7a.so,libstdc++.so;libm.so;libc.so;libdl.so
system,/system/priv-app/PlayStore/lib/arm/libgame_sdk_device_info_jni.so,ELF32,ARM,,libgame_sdk_device_info_jni.so,libEGL.so;libGLESv2.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/lib/arm/libmappedcountercacheversionjni.so,ELF32,ARM,,libmappedcountercacheversionjni.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/lib/arm/libnnapi_device_enumeration_minimal.so,ELF32,ARM,,libnnapi_device_enumeration_minimal.so,libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PlayStore/lib/arm/libphonesky_data_loader.so,ELF32,ARM,,libphonesky_data_loader.so,libdataloader.so;libincfs.so;liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PlayStore/lib/arm/libtensorflowlite_jni.so,ELF32,ARM,,libtensorflowlite_jni.so,libm.so;libdl.so;liblog.so;libc.so
system,/system/priv-app/PlayStore/oat/arm/PlayStore.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libAppDataSearch.so,ELF64,AArch64,,libAppDataSearch.so,libz.so;liblog.so;libm.so;libc.so;libdl.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libWhisper.so,ELF64,AArch64,,libWhisper.so,libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libbrotli_native.so,ELF64,AArch64,,libbrotli_native.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libconscrypt_gmscore_jni.so,ELF64,AArch64,,libconscrypt_gmscore_jni.so,liblog.so;libz.so;libdl.so;libc.so;libm.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libgcastv2_base.so,ELF64,AArch64,,libgcastv2_base.so,libgcastv2_support.so;libc.so;libm.so;libstdc++.so;liblog.so;libz.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libgcastv2_support.so,ELF64,AArch64,,libgcastv2_support.so,libc.so;libm.so;libstdc++.so;liblog.so;libOpenSLES.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libgeller_jni_lite_lib.so,ELF64,AArch64,,libgeller_jni_lite_lib.so,liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libgmscore.so,ELF64,AArch64,,libgmscore.so,libc.so;libm.so;libdl.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libgoogle-ocrclient-v3.so,ELF64,AArch64,,libgoogle-ocrclient-v3.so,libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libinertial-anchor-jni.so,ELF64,AArch64,,libinertial-anchor-jni.so,libdl.so;libandroid.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libjgcastservice.so,ELF64,AArch64,,libjgcastservice.so,libgcastv2_base.so;libgcastv2_support.so;libc.so;libm.so;libstdc++.so;liblog.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libjingle_peerconnection_so.so,ELF64,AArch64,,libjingle_peerconnection_so.so,libOpenSLES.so;liblog.so;libGLESv2.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libleveldbjni.so,ELF64,AArch64,,libleveldbjni.so,libEGL.so;libandroid.so;libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libmatching.so,ELF64,AArch64,,libmatching.so,liblog.so;libc.so;libm.so;libdl.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libsemanticlocation_inference_jni.so,ELF64,AArch64,,libsemanticlocation_inference_jni.so,libm.so;libdl.so;liblog.so;libc.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libtensorflowlite_jni.so,ELF64,AArch64,,libtensorflowlite_jni.so,libm.so;libdl.so;liblog.so;libc.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libvcdiffjni.so,ELF64,AArch64,,libvcdiffjni.so,libdl.so;liblog.so;libc.so;libm.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/arm64-v8a/libwearable-selector.so,ELF64,AArch64,,libwearable-selector.so,liblog.so;libdl.so;libc.so;libm.so
system,/system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/armeabi-v7a/libconscrypt_gmscore_jni.so,ELF32,ARM,,libconscrypt_gmscore_jni.so,liblog.so;libz.so;libdl.so;libc.so;libm.so
system,/system/priv-app/PrebuiltGmsCore/oat/arm/PrebuiltGmsCore.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/ProxyHandler/oat/arm/ProxyHandler.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/SettingsAssist/oat/arm/SettingsAssist.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/SettingsProvider/oat/arm/SettingsProvider.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/Shell/oat/arm/Shell.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/StatementService/oat/arm/StatementService.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/TvProvider/oat/arm/TvProvider.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/UserDictionaryProvider/oat/arm/UserDictionaryProvider.odex,ELF32,ARM,,package.odex,
system,/system/priv-app/VpnDialogs/oat/arm/VpnDialogs.odex,ELF32,ARM,,package.odex,
system,/system/system_ext/lib/android.hardware.radio.config@1.1.so,ELF32,ARM,,android.hardware.radio.config@1.1.so,android.hardware.radio.config@1.0.so;android.hardware.radio@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/system_ext/lib/android.hardware.radio.config@1.2.so,ELF32,ARM,,android.hardware.radio.config@1.2.so,android.hardware.radio.config@1.0.so;android.hardware.radio.config@1.1.so;android.hardware.radio@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/system_ext/lib/android.hardware.radio.config@1.3.so,ELF32,ARM,,android.hardware.radio.config@1.3.so,android.hardware.radio.config@1.0.so;android.hardware.radio.config@1.1.so;android.hardware.radio.config@1.2.so;android.hardware.radio@1.0.so;android.hardware.radio@1.6.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/system_ext/lib/android.hardware.radio@1.5.so,ELF32,ARM,,android.hardware.radio@1.5.so,android.hardware.radio@1.0.so;android.hardware.radio@1.1.so;android.hardware.radio@1.2.so;android.hardware.radio@1.3.so;android.hardware.radio@1.4.so;android.hidl.safe_union@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/system_ext/priv-app/AwTvProvision/oat/arm/AwTvProvision.odex,ELF32,ARM,,package.odex,
system,/system/system_ext/priv-app/RemoteProvisioner/oat/arm/RemoteProvisioner.odex,ELF32,ARM,,package.odex,
system,/system/system_ext/priv-app/SettingsSetup/oat/arm/SettingsSetup.odex,ELF32,ARM,,package.odex,
system,/system/system_ext/priv-app/StorageManager/oat/arm/StorageManager.odex,ELF32,ARM,,package.odex,
system,/system/system_ext/priv-app/SystemUI/oat/arm/SystemUI.odex,ELF32,ARM,,package.odex,
system,/system/system_ext/priv-app/TvSettings/oat/arm/TvSettings.odex,ELF32,ARM,,package.odex,
system,/system/xbin/su,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/applypatch,ELF32,ARM,/system/bin/linker,,libbase.so;libcrypto.so;liblog.so;libz_stable.so;libziparchive.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/awk,ELF32,ARM,/system/bin/linker,,libc.so;libm.so;libdl.so
vendor,/vendor/bin/boringssl_self_test32,ELF32,ARM,/system/bin/linker,,libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/busybox,ELF32,ARM,,,
vendor,/vendor/bin/busybox-smp,ELF32,ARM,,,
vendor,/vendor/bin/chat,ELF32,ARM,/system/bin/linker,,libcutils.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/cpu_monitor,ELF32,ARM,/system/bin/linker,,liblog.so;libcutils.so;libnetutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/dispconfig,ELF32,ARM,/system/bin/linker,,libutils.so;libcutils.so;liblog.so;libbinder.so;libhidlbase.so;vendor.display.config@1.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/display.output-service,ELF32,ARM,/system/bin/linker,,liblog.so;libbase.so;libutils.so;libbinder_ndk.so;libhidlbase.so;vendor.display.output-V2-ndk_platform.so;vendor.display.config@1.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/dom2reg,ELF32,ARM,/system/bin/linker,,libnl.so;libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/dumpsys,ELF32,ARM,/system/bin/linker,,libbase.so;libutils.so;liblog.so;libbinder.so;libbinderdebug.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hdcptool,ELF32,ARM,/system/bin/linker,,libutils.so;libcutils.so;liblog.so;libbinder.so;libhidlbase.so;vendor.display.config@1.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.audio.service,ELF32,ARM,/system/bin/linker,,libcutils.so;libbinder.so;libhidlbase.so;liblog.so;libutils.so;libhardware.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.bluetooth@1.0-service,ELF32,ARM,/system/bin/linker,,liblog.so;libcutils.so;libbase.so;libutils.so;libhardware.so;libhidlbase.so;android.hardware.bluetooth@1.0.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.boot@1.2-service,ELF32,ARM,/system/bin/linker,,liblog.so;libhardware.so;libhidlbase.so;libutils.so;android.hardware.boot@1.0.so;android.hardware.boot@1.1.so;android.hardware.boot@1.2.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.camera.provider@2.4-external-service,ELF32,ARM,/system/bin/linker,,android.hardware.camera.common@1.0.so;android.hardware.camera.device@1.0.so;android.hardware.camera.device@3.2.so;android.hardware.camera.device@3.3.so;android.hardware.camera.device@3.4.so;android.hardware.camera.device@3.5.so;android.hardware.camera.provider@2.4.so;libbinder.so;libhidlbase.so;liblog.so;libtinyxml2.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
vendor,/vendor/bin/hw/android.hardware.cas@1.2-service,ELF32,ARM,/system/bin/linker,,android.hardware.cas@1.0.so;android.hardware.cas@1.1.so;android.hardware.cas@1.2.so;android.hardware.cas.native@1.0.so;android.hidl.memory@1.0.so;libbinder.so;libhidlbase.so;libhidlmemory.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
